id,nct_id,agency_class,lead_or_collaborator,name,new_class
7821146,NCT03975231,OTHER,lead,City of Hope Medical Center,Health care Institution
7821147,NCT03975231,NIH,collaborator,National Cancer Institute (NCI),Government Agency
8152072,NCT02869620,OTHER,lead,Institut Paoli-Calmettes,Other
7693656,NCT02205801,OTHER,lead,University of Chicago,University
7692650,NCT02152137,OTHER,lead,Alliance for Clinical Trials in Oncology,Other
7692651,NCT02152137,NIH,collaborator,National Cancer Institute (NCI),Government Agency
7692652,NCT02152137,INDUSTRY,collaborator,"Daiichi Sankyo, Inc.",Industry
8152006,NCT02870569,INDUSTRY,lead,"Suzhou Zelgen Biopharmaceuticals Co.,Ltd",Industry
8152206,NCT02868476,OTHER,lead,National Taiwan University Hospital,Health care Institution
8106664,NCT03303053,OTHER,lead,"Clinical Research Centre, Malaysia",Other
8106665,NCT03303053,OTHER_GOV,collaborator,"Ministry of Health, Malaysia",Other
8152737,NCT02862470,OTHER,lead,National Taiwan University Hospital,Health care Institution
7710228,NCT02993302,OTHER,lead,Dr Cipto Mangunkusumo General Hospital,Health care Institution
7710229,NCT02993302,OTHER,collaborator,Indonesia University,University
8106870,NCT03300765,OTHER,lead,"Xiayun He, MD",Other
8153316,NCT02856347,OTHER,lead,Institut Claudius Regaud,Other
8153511,NCT02854345,OTHER,lead,Centre Hospitalier Universitaire de Besancon,Health care Institution
8154682,NCT05242055,OTHER,lead,Capital Medical University,University
8106923,NCT03300284,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
7894860,NCT04970134,OTHER,lead,Grupo Español de Tratamiento de Tumores de Cabeza y Cuello,Other
7894918,NCT04936854,OTHER,lead,Haukeland University Hospital,Health care Institution
8154719,NCT05241626,OTHER,lead,Minia University,University
8155060,NCT04400474,OTHER,lead,Grupo Espanol de Tumores Neuroendocrinos,Other
8155043,NCT04420689,INDUSTRY,lead,"Alume Biosciences, Inc.",Industry
8155061,NCT04400474,INDUSTRY,collaborator,Ipsen,Other
8155062,NCT04400474,INDUSTRY,collaborator,Roche Pharma AG,Other
7554664,NCT04704349,OTHER,lead,Centre Hospitalier Régional d'Orléans,Health care Institution
7895185,NCT04825964,OTHER,lead,Gazi University,University
8155961,NCT02839655,OTHER,lead,"Gustave Roussy, Cancer Campus, Grand Paris",Health care Institution
7822834,NCT00961701,OTHER,lead,"HaEmek Medical Center, Israel",Health care Institution
7822835,NCT00961701,OTHER,collaborator,University of Palermo,University
7822836,NCT00961701,OTHER,collaborator,University of Zurich,University
7822886,NCT00962221,OTHER,lead,"HaEmek Medical Center, Israel",Health care Institution
7822887,NCT00962221,OTHER,collaborator,University of Palermo,University
7822888,NCT00962221,OTHER,collaborator,University of Zurich,University
7710330,NCT03002623,NIH,lead,National Cancer Institute (NCI),Government Agency
8155633,NCT02843542,OTHER,lead,Assuta Medical Center,Health care Institution
8156851,NCT02831179,OTHER,lead,Vanderbilt-Ingram Cancer Center,Health care Institution
8107328,NCT03295955,OTHER,lead,Seoul National University Hospital,Health care Institution
8156866,NCT02830789,OTHER,lead,University of Aarhus,University
8156852,NCT02831179,NIH,collaborator,National Cancer Institute (NCI),Government Agency
8107534,NCT03294005,OTHER,lead,China Medical University Hospital,Health care Institution
7554947,NCT02378233,OTHER,lead,Göteborg University,University
7554948,NCT02378233,OTHER,collaborator,"Sahlgrenska University Hospital, Sweden",Health care Institution
8157400,NCT02824718,OTHER,lead,Assistance Publique - Hôpitaux de Paris,Other
8157401,NCT02824718,OTHER_GOV,collaborator,"Ministry of Health, France",Other
8157482,NCT02824016,OTHER,lead,Institut Jean-Godinot,Other
8157229,NCT02826746,OTHER,lead,Ajou University School of Medicine,University
8158440,NCT02814032,OTHER,lead,The Affiliated Hospital of Inner Mongolia Medical University,Health care Institution
7695081,NCT02282813,INDUSTRY,lead,"OPKO Health, Inc.",Industry
7555277,NCT04104529,OTHER,lead,Institut du Cancer de Montpellier - Val d'Aurelle,Other
8158517,NCT02812888,OTHER,lead,Hu Hao,Other
7823810,NCT00973336,OTHER,lead,Medical University of Vienna,University
8159844,NCT02798965,OTHER,lead,"Centre Hospitalier Universitaire, Amiens",Health care Institution
7555328,NCT03676647,OTHER,lead,City of Hope Medical Center,Health care Institution
7555329,NCT03676647,NIH,collaborator,National Cancer Institute (NCI),Government Agency
8107983,NCT03289403,OTHER,lead,Aljazeera Hospital,Health care Institution
7695485,NCT02304757,OTHER,lead,"Xinhua Hospital, Shanghai Jiao Tong University School of Medicine",Health care Institution
8161239,NCT02784223,OTHER,collaborator,Canceropôle Nord Ouest,Other
8160729,NCT02789800,OTHER,lead,Université de Sherbrooke,Other
8160730,NCT02789800,OTHER_GOV,collaborator,Canadian Institutes of Health Research (CIHR),Other
8160731,NCT02789800,OTHER,collaborator,"Western University, Canada",University
8160732,NCT02789800,OTHER,collaborator,Agence de la Sante et des Services Sociaux du Saguenay-Lac-Saint-Jean,Other
8160955,NCT02787486,INDUSTRY,lead,"Progenity, Inc.",Industry
8163009,NCT02766660,OTHER,lead,Neon Hospital,Health care Institution
8161238,NCT02784223,OTHER,lead,Centre Francois Baclesse,Health care Institution
7824533,NCT00982722,OTHER,lead,Karolinska University Hospital,Health care Institution
8108364,NCT03285230,OTHER_GOV,lead,"Institut National de la Santé Et de la Recherche Médicale, France",Other
8108365,NCT03285230,OTHER,collaborator,Université Paris-Sud,Other
8108366,NCT03285230,OTHER,collaborator,"Gustave Roussy, Cancer Campus, Grand Paris",Health care Institution
8108367,NCT03285230,OTHER,collaborator,"Ligue contre le cancer, France",Other
7696140,NCT02341417,INDUSTRY,lead,Amgen,Other
8161780,NCT02778412,INDUSTRY,lead,Pathway Genomics,Other
7824645,NCT00984191,OTHER,lead,Chulalongkorn University,Health care Institution
8108465,NCT03284060,OTHER,lead,Hôpital le Vinatier,Other
8111556,NCT03257930,OTHER,lead,hassan harby mohamed,Other
8162411,NCT02772705,OTHER,lead,West China Hospital,Health care Institution
8162412,NCT02772705,OTHER,collaborator,Beijing Tongren Hospital,Health care Institution
8162413,NCT02772705,OTHER,collaborator,Guangzhou Panyu Central Hospital,Health care Institution
8162414,NCT02772705,OTHER,collaborator,Hebei General Hospital,Health care Institution
8162415,NCT02772705,OTHER,collaborator,"Air Force Military Medical University, China",University
8162416,NCT02772705,OTHER,collaborator,Zhejiang Cancer Hospital,Health care Institution
8162417,NCT02772705,OTHER,collaborator,The First Affiliated Hospital of Zhengzhou University,Health care Institution
8162418,NCT02772705,OTHER,collaborator,Tianjin Medical University General Hospital,Health care Institution
8163010,NCT02766660,OTHER,collaborator,Ondokuz Mayıs University,University
7710603,NCT03027557,OTHER,lead,Peter Vestergaard,Other
7710604,NCT03027557,OTHER,collaborator,Aalborg University,University
7555820,NCT04129411,OTHER,lead,Mayo Clinic,Health care Institution
8162911,NCT02767245,OTHER,lead,Ramathibodi Hospital,Health care Institution
7555839,NCT04031339,OTHER,lead,University of Roma La Sapienza,University
7555840,NCT04031339,UNKNOWN,collaborator,Italian Thyroid Cancer Observatory (ITCO) Foundation,Other
7555841,NCT04031339,OTHER,collaborator,Catholic University of the Sacred Heart,University
8163245,NCT02764554,INDUSTRY,lead,Eisai Korea Inc.,Industry
7696817,NCT02374593,OTHER,lead,Erica Eugster,Other
8108967,NCT03278964,OTHER,lead,University of Sao Paulo General Hospital,Health care Institution
8163832,NCT02758158,OTHER,lead,"University Health Network, Toronto",University
8164813,NCT02747979,OTHER,lead,Sun Yat-sen University,University
7556130,NCT05098600,OTHER_GOV,lead,Faculty Hospital Kralovske Vinohrady,Health care Institution
8164821,NCT02747888,OTHER,lead,Dana-Farber Cancer Institute,Health care Institution
7825443,NCT00993837,OTHER,lead,Second Military Medical University,University
7697289,NCT02399475,OTHER,lead,University of Pennsylvania,University
7697290,NCT02399475,NIH,collaborator,National Institute on Aging (NIA),Government Agency
8165359,NCT02742597,OTHER,lead,Lawson Health Research Institute,Other
8165360,NCT02742597,OTHER,collaborator,"Western University, Canada",University
8165361,NCT02742597,OTHER,collaborator,Université de Sherbrooke,Other
8166760,NCT02727738,OTHER,lead,University of Pisa,University
8165362,NCT02742597,OTHER_GOV,collaborator,Canadian Institutes of Health Research (CIHR),Other
8165363,NCT02742597,OTHER,collaborator,Sunnybrook Health Sciences Centre,Other
8165364,NCT02742597,OTHER,collaborator,Unity Health Toronto,Other
8165365,NCT02742597,OTHER,collaborator,"University Health Network, Toronto",University
8165366,NCT02742597,OTHER,collaborator,Michael Garron Hospital,Health care Institution
8165367,NCT02742597,OTHER,collaborator,Providence Healthcare,Other
8165368,NCT02742597,OTHER,collaborator,"Mount Sinai Hospital, Canada",Health care Institution
8165369,NCT02742597,OTHER,collaborator,Toronto Central Community Care Access Centre,Other
8165370,NCT02742597,OTHER,collaborator,Women's College Hospital,Health care Institution
7825571,NCT00995163,INDUSTRY,lead,"Kyowa Kirin Co., Ltd.",Industry
7697379,NCT02404441,INDUSTRY,lead,Novartis Pharmaceuticals,Other
7697489,NCT02411461,OTHER,lead,Vanderbilt University Medical Center,Health care Institution
7697490,NCT02411461,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
8166928,NCT02725879,OTHER,lead,Aristotle University Of Thessaloniki,University
8166840,NCT02726503,OTHER,lead,"Translational Research Center for Medical Innovation, Kobe, Hyogo, Japan",Other
7697897,NCT02432274,INDUSTRY,lead,Eisai Limited,Other
8167301,NCT02721992,OTHER,lead,University of Pisa,University
8166907,NCT02726282,OTHER,lead,Mayo Clinic,Health care Institution
8167092,NCT02724176,OTHER,lead,Beijing Cancer Hospital,Health care Institution
7697898,NCT02432274,INDUSTRY,collaborator,Merck Sharp & Dohme Corp.,Other
8167919,NCT02714946,OTHER,lead,Campus Bio-Medico University,University
7826280,NCT01003652,OTHER,lead,Cliniques universitaires Saint-Luc- Université Catholique de Louvain,Other
8168093,NCT02713269,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
8168094,NCT02713269,NIH,collaborator,National Cancer Institute (NCI),Government Agency
8168293,NCT02711059,OTHER,lead,Karolinska University Hospital,Health care Institution
8111592,NCT03257566,OTHER,lead,Assiut University,University
8168306,NCT02710799,OTHER,lead,Hospital de Clinicas de Porto Alegre,Health care Institution
8168307,NCT02710799,UNKNOWN,collaborator,Secretaria Estadual da Saúde do Estado do Rio Grande do Sul,Other
8168308,NCT02710799,UNKNOWN,collaborator,Programa de Pesquisa e Pós-Graduação em Epidemiologia da UFRGS,Other
8168309,NCT02710799,UNKNOWN,collaborator,TelessaúdeRS / UFRGS,Other
8168528,NCT02708368,OTHER,lead,RWTH Aachen University,University
7698446,NCT02463409,OTHER,lead,Vanderbilt University Medical Center,Health care Institution
8168694,NCT02706743,OTHER,lead,"Southern Medical University, China",University
8168784,NCT05264857,OTHER,lead,Stony Brook University,University
7698447,NCT02463409,OTHER,collaborator,Massachusetts General Hospital,Health care Institution
7839423,NCT01153945,OTHER,lead,Meir Medical Center,Health care Institution
8169040,NCT05239221,INDUSTRY,lead,Amolyt Pharma,Other
7839386,NCT01153360,OTHER,lead,Yonsei University,University
8168962,NCT05260255,OTHER_GOV,lead,Rajavithi Hospital,Health care Institution
8109430,NCT03274258,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
8169384,NCT04948671,OTHER,lead,Centre Hospitalier Universitaire Vaudois,Health care Institution
8169385,NCT04948671,OTHER,collaborator,The Novartis Foundation,Other
8109431,NCT03274258,NIH,collaborator,National Cancer Institute (NCI),Government Agency
8170277,NCT03779906,INDUSTRY,lead,"Bracco Diagnostics, Inc",Other
7828060,NCT01025128,OTHER,lead,Clalit Health Services,Other
8170151,NCT03931109,OTHER,lead,University of Pennsylvania,University
8170550,NCT05345119,OTHER,lead,University of Pisa,University
8170238,NCT03836300,OTHER,lead,RTI International,Other
8170239,NCT03836300,OTHER,collaborator,"University of North Carolina, Chapel Hill",University
8170907,NCT05329935,INDUSTRY,lead,Enzyvant Therapeutics GmBH,Other
8172208,NCT02145143,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
8171274,NCT05016518,OTHER,lead,Gangnam Severance Hospital,Health care Institution
8171656,NCT03822507,INDUSTRY,lead,"Kyowa Kirin Co., Ltd.",Industry
8171657,NCT03822507,INDUSTRY,collaborator,"Kyowa Hakko Kirin China Pharmaceutical Co., LTD.",Industry
8171658,NCT03822507,INDUSTRY,collaborator,"Kyowa Kirin Korea Co., Ltd.",Industry
8171771,NCT03435952,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
8171772,NCT03435952,INDUSTRY,collaborator,"BioMed Valley Discoveries, Inc",Other
8171773,NCT03435952,INDUSTRY,collaborator,Merck Sharp & Dohme Corp.,Other
8172209,NCT02145143,INDUSTRY,collaborator,"Genentech, Inc.",Industry
8173119,NCT02697578,OTHER,lead,Maimónides Biomedical Research Institute of Córdoba,Other
8172258,NCT01539486,OTHER,lead,University of Arkansas,University
8172275,NCT01087619,OTHER,lead,Region Skane,Other
7896794,NCT03899792,INDUSTRY,collaborator,Eli Lilly and Company,Other
8173229,NCT05323669,OTHER,lead,Belarusian State Medical University,University
8173230,NCT05323669,UNKNOWN,collaborator,The Institute of Genetics and Cytology National Academy of Sciences of Belarus,Other
8173231,NCT05323669,UNKNOWN,collaborator,Minsk City Clinical Oncologic Centre,Other
8174146,NCT04281875,OTHER,lead,Vanderbilt-Ingram Cancer Center,Health care Institution
8174147,NCT04281875,NIH,collaborator,National Cancer Institute (NCI),Government Agency
8174681,NCT02185560,INDUSTRY,lead,Bayer,Other
8174539,NCT03170960,INDUSTRY,lead,Exelixis,Other
8174132,NCT04299425,OTHER,lead,Vanderbilt-Ingram Cancer Center,Health care Institution
8174133,NCT04299425,NIH,collaborator,National Cancer Institute (NCI),Government Agency
7896793,NCT03899792,INDUSTRY,lead,"Loxo Oncology, Inc.",Industry
8175181,NCT02693808,OTHER,lead,Haukeland University Hospital,Health care Institution
8174727,NCT01723202,OTHER,lead,Manisha Shah,Other
8174728,NCT01723202,NETWORK,collaborator,National Comprehensive Cancer Network,Other
8175597,NCT02689609,OTHER,lead,The University of Hong Kong,University
7829257,NCT01039714,OTHER,lead,Aristotle University Of Thessaloniki,University
7829264,NCT01039818,OTHER,lead,Hospital de Clinicas de Porto Alegre,Health care Institution
7829265,NCT01039818,OTHER,collaborator,Federal University of Rio Grande do Sul,University
8175598,NCT02689609,OTHER,collaborator,City University of Hong Kong,University
7829543,NCT01042626,OTHER,lead,University of Eastern Piedmont,University
7896850,NCT03872284,OTHER,lead,Hospices Civils de Lyon,Health care Institution
8175987,NCT02685514,OTHER,lead,The University of Hong Kong,University
7558017,NCT04806269,OTHER,lead,Seoul National University Bundang Hospital,Health care Institution
7829544,NCT01042626,OTHER,collaborator,University of Milan,University
8177919,NCT02665325,OTHER,lead,The Affiliated Hospital of Inner Mongolia Medical University,Health care Institution
7558115,NCT04238624,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
7564860,NCT02525796,OTHER,lead,Brigham and Women's Hospital,Health care Institution
7829599,NCT01043107,OTHER,lead,Guangdong Provincial People's Hospital,Health care Institution
8176411,NCT02681328,OTHER,lead,Jonsson Comprehensive Cancer Center,Health care Institution
7558146,NCT04080505,OTHER,lead,Columbia University,University
8177920,NCT02665325,OTHER_GOV,collaborator,National Natural Science Foundation of China,Other
7897021,NCT03757637,OTHER,lead,National Taiwan University Hospital,Health care Institution
8178450,NCT02658513,OTHER,lead,Royal Surrey County Hospital NHS Foundation Trust,Health care Institution
8178459,NCT02658552,OTHER,lead,The University of Hong Kong,University
7701261,NCT03753919,OTHER,collaborator,MFAR,Other
8179051,NCT02651818,OTHER,lead,University of Southern Denmark,University
8179347,NCT02648399,OTHER,lead,Fujian Medical University,University
7701140,NCT04321954,OTHER,lead,Massachusetts Eye and Ear Infirmary,Health care Institution
7701141,NCT04321954,INDUSTRY,collaborator,Eisai Inc.,Industry
7701142,NCT04320901,OTHER,lead,Inha University Hospital,Health care Institution
