index,nct_id,investigators
1029,NCT02834013,Marjorie Weinberg Cancer Center at Loyola-Gottlieb
1029,NCT02834013,Good Samaritan Regional Health Center
1029,NCT02834013,UC Comprehensive Cancer Center at Silver Cross
1029,NCT02834013,Cancer Care Center of O'Fallon
1029,NCT02834013,University of Chicago Medicine-Orland Park
1029,NCT02834013,Illinois CancerCare-Ottawa Clinic
1029,NCT02834013,Illinois CancerCare-Pekin
1029,NCT02834013,OSF Saint Francis Radiation Oncology at Pekin Cancer Treatment Center
1029,NCT02834013,Illinois CancerCare-Peoria
1029,NCT02834013,OSF Saint Francis Radiation Oncology at Peoria Cancer Center
1029,NCT02834013,Methodist Medical Center of Illinois
1029,NCT02834013,OSF Saint Francis Medical Center
1029,NCT02834013,Illinois CancerCare-Peru
1029,NCT02834013,Valley Radiation Oncology
1029,NCT02834013,Illinois CancerCare-Princeton
1029,NCT02834013,Southern Illinois University School of Medicine
1029,NCT02834013,Springfield Clinic
1029,NCT02834013,Southwest Illinois Health Services LLP
1029,NCT02834013,Carle Cancer Center
1029,NCT02834013,The Carle Foundation Hospital
1029,NCT02834013,Northwestern Medicine Cancer Center Warrenville
1029,NCT02834013,Illinois CancerCare - Washington
1029,NCT02834013,Rush-Copley Healthcare Center
1029,NCT02834013,Midwestern Regional Medical Center
1029,NCT02834013,IU Health West Hospital
1029,NCT02834013,IU Health North Hospital
1029,NCT02834013,Deaconess Clinic Downtown
1029,NCT02834013,Parkview Regional Medical Center
1029,NCT02834013,Indiana University/Melvin and Bren Simon Cancer Center
1029,NCT02834013,Sidney and Lois Eskenazi Hospital
1029,NCT02834013,Springmill Medical Center
1029,NCT02834013,Memorial Regional Cancer Center Day Road
1029,NCT02834013,Chancellor Center for Oncology
1029,NCT02834013,Reid Health
1029,NCT02834013,Memorial Hospital of South Bend
1029,NCT02834013,Mary Greeley Medical Center
1029,NCT02834013,McFarland Clinic PC - Ames
1029,NCT02834013,McFarland Clinic PC-Boone
1029,NCT02834013,Saint Anthony Regional Hospital
1029,NCT02834013,Mercy Hospital
1029,NCT02834013,Oncology Associates at Mercy Medical Center
1029,NCT02834013,Medical Oncology and Hematology Associates-West Des Moines
1029,NCT02834013,Mercy Cancer Center-West Lakes
1029,NCT02834013,Alegent Health Mercy Hospital
1029,NCT02834013,Greater Regional Medical Center
1029,NCT02834013,Iowa Methodist Medical Center
1029,NCT02834013,Medical Oncology and Hematology Associates-Des Moines
1029,NCT02834013,Broadlawns Medical Center
1029,NCT02834013,Medical Oncology and Hematology Associates-Laurel
1029,NCT02834013,Mercy Medical Center - Des Moines
1029,NCT02834013,Iowa Lutheran Hospital
1029,NCT02834013,McFarland Clinic PC-Trinity Cancer Center
1029,NCT02834013,Trinity Regional Medical Center
1029,NCT02834013,McFarland Clinic PC-Jefferson
1029,NCT02834013,McFarland Clinic PC-Marshalltown
1029,NCT02834013,Methodist West Hospital
1029,NCT02834013,Mercy Medical Center-West Lakes
1029,NCT02834013,Cancer Center of Kansas - Chanute
1029,NCT02834013,Coffeyville Regional Medical Center
1029,NCT02834013,Cancer Center of Kansas - Dodge City
1029,NCT02834013,Cancer Center of Kansas - El Dorado
1029,NCT02834013,University of Kansas Clinical Research Center
1029,NCT02834013,Cancer Center of Kansas - Fort Scott
1029,NCT02834013,Central Care Cancer Center - Garden City
1029,NCT02834013,Saint Catherine Hospital
1029,NCT02834013,Central Care Cancer Center - Great Bend
1029,NCT02834013,HaysMed University of Kansas Health System
1029,NCT02834013,Cancer Center of Kansas-Independence
1029,NCT02834013,University of Kansas Cancer Center-West
1029,NCT02834013,University of Kansas Cancer Center
1029,NCT02834013,Cancer Center of Kansas-Kingman
1029,NCT02834013,Lawrence Memorial Hospital
1029,NCT02834013,Cancer Center of Kansas-Liberal
1029,NCT02834013,Cancer Center of Kansas-Manhattan
1029,NCT02834013,Cancer Center of Kansas - McPherson
1029,NCT02834013,Cancer Center of Kansas - Newton
1029,NCT02834013,Olathe Health Cancer Center
1029,NCT02834013,University of Kansas Cancer Center-Overland Park
1029,NCT02834013,University of Kansas Hospital-Indian Creek Campus
1029,NCT02834013,Cancer Center of Kansas - Parsons
1029,NCT02834013,Ascension Via Christi - Pittsburg
1029,NCT02834013,Cancer Center of Kansas - Pratt
1029,NCT02834013,Cancer Center of Kansas - Salina
1029,NCT02834013,Salina Regional Health Center
1029,NCT02834013,University of Kansas Health System Saint Francis Campus
1029,NCT02834013,Cancer Center of Kansas - Wellington
1029,NCT02834013,University of Kansas Hospital-Westwood Cancer Center
1029,NCT02834013,Associates In Womens Health
1029,NCT02834013,Cancer Center of Kansas-Wichita Medical Arts Tower
1029,NCT02834013,Ascension Via Christi Hospitals Wichita
1029,NCT02834013,Cancer Center of Kansas - Wichita
1029,NCT02834013,Wesley Medical Center
1029,NCT02834013,Cancer Center of Kansas - Winfield
1029,NCT02834013,Flaget Memorial Hospital
1029,NCT02834013,Commonwealth Cancer Center-Corbin
1029,NCT02834013,Saint Joseph Radiation Oncology Resource Center
1029,NCT02834013,Saint Joseph Hospital East
1029,NCT02834013,Saint Joseph London
1029,NCT02834013,Jewish Hospital
1029,NCT02834013,Saints Mary and Elizabeth Hospital
1029,NCT02834013,UofL Health Medical Center Northeast
1029,NCT02834013,Jewish Hospital Medical Center South
1029,NCT02834013,Baton Rouge General Medical Center
1029,NCT02834013,Hematology/Oncology Clinic PLLC
1029,NCT02834013,Ochsner Health Center-Summa
1029,NCT02834013,Medical Center of Baton Rouge
1029,NCT02834013,Ochsner High Grove
1029,NCT02834013,Ochsner Medical Center Kenner
1029,NCT02834013,East Jefferson General Hospital
1029,NCT02834013,LSU Healthcare Network / Metairie Multi-Specialty Clinic
1029,NCT02834013,Louisiana State University Health Science Center
1029,NCT02834013,Tulane University Health Sciences Center
1029,NCT02834013,University Medical Center New Orleans
1029,NCT02834013,Ochsner Medical Center Jefferson
1029,NCT02834013,Eastern Maine Medical Center
1029,NCT02834013,Lafayette Family Cancer Center-EMMC
1029,NCT02834013,Greater Baltimore Medical Center
1029,NCT02834013,Johns Hopkins University/Sidney Kimmel Cancer Center
1029,NCT02834013,National Institutes of Health Clinical Center
1029,NCT02834013,Western Maryland Regional Medical Center
1029,NCT02834013,Frederick Memorial Hospital
1029,NCT02834013,FMH James M Stockman Cancer Institute
1029,NCT02834013,Lahey Hospital and Medical Center
1029,NCT02834013,Lahey Medical Center-Peabody
1029,NCT02834013,Baystate Medical Center
1029,NCT02834013,Hickman Cancer Center
1029,NCT02834013,Saint Joseph Mercy Hospital
1029,NCT02834013,University of Michigan Comprehensive Cancer Center
1029,NCT02834013,Bronson Battle Creek
1029,NCT02834013,IHA Hematology Oncology Consultants-Brighton
1029,NCT02834013,Saint Joseph Mercy Brighton
1029,NCT02834013,University of Michigan - Brighton Center for Specialty Care
1029,NCT02834013,Henry Ford Cancer Institute-Downriver
1029,NCT02834013,IHA Hematology Oncology Consultants-Canton
1029,NCT02834013,Saint Joseph Mercy Canton
1029,NCT02834013,Caro Cancer Center
1029,NCT02834013,IHA Hematology Oncology Consultants-Chelsea
1029,NCT02834013,Saint Joseph Mercy Chelsea
1029,NCT02834013,Hematology Oncology Consultants-Clarkston
1029,NCT02834013,Newland Medical Associates-Clarkston
1029,NCT02834013,Henry Ford Macomb Hospital-Clinton Township
1029,NCT02834013,Beaumont Hospital - Dearborn
1029,NCT02834013,Henry Ford Medical Center-Fairlane
1029,NCT02834013,Henry Ford Hospital
1029,NCT02834013,Ascension Saint John Hospital
1029,NCT02834013,Great Lakes Cancer Management Specialists-Doctors Park
1029,NCT02834013,Green Bay Oncology - Escanaba
1029,NCT02834013,Genesee Cancer and Blood Disease Treatment Center
1029,NCT02834013,Genesee Hematology Oncology PC
1029,NCT02834013,Genesys Hurley Cancer Institute
1029,NCT02834013,Hurley Medical Center
1029,NCT02834013,Helen DeVos Children's Hospital at Spectrum Health
1029,NCT02834013,Mercy Health Saint Mary's
1029,NCT02834013,Spectrum Health at Butterworth Campus
1029,NCT02834013,Academic Hematology Oncology Specialists
1029,NCT02834013,Great Lakes Cancer Management Specialists-Van Elslander Cancer Center
1029,NCT02834013,Michigan Breast Specialists-Grosse Pointe Woods
1029,NCT02834013,Allegiance Health
1029,NCT02834013,Bronson Methodist Hospital
1029,NCT02834013,West Michigan Cancer Center
1029,NCT02834013,Ascension Borgess Cancer Center
1029,NCT02834013,Borgess Medical Center
1029,NCT02834013,Sparrow Hospital
1029,NCT02834013,Hope Cancer Clinic
1029,NCT02834013,Saint Mary Mercy Hospital
1029,NCT02834013,Great Lakes Cancer Management Specialists-Macomb Medical Campus
1029,NCT02834013,Michigan Breast Specialists-Macomb Township
1029,NCT02834013,Green Bay Oncology-Manistique
1029,NCT02834013,Saint Mary's Oncology/Hematology Associates of Marlette
1029,NCT02834013,Monroe Cancer Center
1029,NCT02834013,Toledo Clinic Cancer Centers-Monroe
1029,NCT02834013,Mercy Health Mercy Campus
1029,NCT02834013,Lakeland Hospital Niles
1029,NCT02834013,Cancer and Hematology Centers of Western Michigan - Norton Shores
1029,NCT02834013,Ascension Providence Hospitals - Novi
1029,NCT02834013,Henry Ford Medical Center-Columbus
1029,NCT02834013,21st Century Oncology-Pontiac
1029,NCT02834013,Hope Cancer Center
1029,NCT02834013,Newland Medical Associates-Pontiac
1029,NCT02834013,Saint Joseph Mercy Oakland
1029,NCT02834013,Huron Medical Center PC
1029,NCT02834013,Lake Huron Medical Center
1029,NCT02834013,Spectrum Health Reed City Hospital
1029,NCT02834013,Great Lakes Cancer Management Specialists-Rochester Hills
1029,NCT02834013,Ascension Saint Mary's Hospital
1029,NCT02834013,Oncology Hematology Associates of Saginaw Valley PC
1029,NCT02834013,Lakeland Medical Center Saint Joseph
1029,NCT02834013,Marie Yeager Cancer Center
1029,NCT02834013,Henry Ford Macomb Health Center - Shelby Township
1029,NCT02834013,Ascension Providence Hospitals - Southfield
1029,NCT02834013,Bhadresh Nayak MD PC-Sterling Heights
1029,NCT02834013,Ascension Saint Joseph Hospital
1029,NCT02834013,Munson Medical Center
1029,NCT02834013,Advanced Breast Care Center PLLC
1029,NCT02834013,Great Lakes Cancer Management Specialists-Macomb Professional Building
1029,NCT02834013,Macomb Hematology Oncology PC
1029,NCT02834013,Michigan Breast Specialists-Warren
1029,NCT02834013,Saint John Macomb-Oakland Hospital
1029,NCT02834013,Henry Ford West Bloomfield Hospital
1029,NCT02834013,Saint Mary's Oncology/Hematology Associates of West Branch
1029,NCT02834013,Henry Ford Wyandotte Hospital
1029,NCT02834013,Metro Health Hospital
1029,NCT02834013,Huron Gastroenterology PC
1029,NCT02834013,IHA Hematology Oncology Consultants-Ann Arbor
1029,NCT02834013,Riverwood Healthcare Center
1029,NCT02834013,Sanford Joe Lueken Cancer Center
1029,NCT02834013,Essentia Health Saint Joseph's Medical Center
1029,NCT02834013,Fairview Ridges Hospital
1029,NCT02834013,Minnesota Oncology - Burnsville
1029,NCT02834013,Cambridge Medical Center
1029,NCT02834013,Essentia Health - Deer River Clinic
1029,NCT02834013,Essentia Health Saint Mary's - Detroit Lakes Clinic
1029,NCT02834013,Essentia Health Cancer Center
1029,NCT02834013,Essentia Health Saint Mary's Medical Center
1029,NCT02834013,Miller-Dwan Hospital
1029,NCT02834013,Fairview Southdale Hospital
1029,NCT02834013,Lake Region Healthcare Corporation-Cancer Care
1029,NCT02834013,Essentia Health - Fosston
1029,NCT02834013,Unity Hospital
1029,NCT02834013,Essentia Health Hibbing Clinic
1029,NCT02834013,Fairview Clinics and Surgery Center Maple Grove
1029,NCT02834013,Minnesota Oncology Hematology PA-Maplewood
1029,NCT02834013,Saint John's Hospital - Healtheast
1029,NCT02834013,Abbott-Northwestern Hospital
1029,NCT02834013,Hennepin County Medical Center
1029,NCT02834013,Health Partners Inc
1029,NCT02834013,Monticello Cancer Center
1029,NCT02834013,New Ulm Medical Center
1029,NCT02834013,Essentia Health - Park Rapids
1029,NCT02834013,Fairview Northland Medical Center
1029,NCT02834013,North Memorial Medical Health Center
1029,NCT02834013,Park Nicollet Clinic - Saint Louis Park
1029,NCT02834013,Regions Hospital
1029,NCT02834013,United Hospital
1029,NCT02834013,Essentia Health Sandstone
1029,NCT02834013,Saint Francis Regional Medical Center
1029,NCT02834013,Lakeview Hospital
1029,NCT02834013,Sanford Thief River Falls Medical Center
1029,NCT02834013,Essentia Health Virginia Clinic
1029,NCT02834013,Ridgeview Medical Center
1029,NCT02834013,Rice Memorial Hospital
1029,NCT02834013,Minnesota Oncology Hematology PA-Woodbury
1029,NCT02834013,Sanford Cancer Center Worthington
1029,NCT02834013,Fairview Lakes Medical Center
1029,NCT02834013,Baptist Memorial Hospital and Cancer Center-Golden Triangle
1029,NCT02834013,Baptist Cancer Center-Grenada
1029,NCT02834013,Gulfport Memorial Hospital
1029,NCT02834013,Hattiesburg Clinic - Hematology/Oncology Clinic
1029,NCT02834013,Forrest General Hospital / Cancer Center
1029,NCT02834013,University of Mississippi Medical Center
1029,NCT02834013,Baptist Memorial Hospital and Cancer Center-Union County
1029,NCT02834013,Baptist Memorial Hospital and Cancer Center-Oxford
1029,NCT02834013,Baptist Memorial Hospital and Cancer Center-Desoto
1029,NCT02834013,Saint Louis Cancer and Breast Institute-Ballwin
1029,NCT02834013,Central Care Cancer Center - Bolivar
1029,NCT02834013,Parkland Health Center-Bonne Terre
1029,NCT02834013,Cox Cancer Center Branson
1029,NCT02834013,Saint Francis Medical Center
1029,NCT02834013,Southeast Cancer Center
1029,NCT02834013,Saint Luke's Hospital
1029,NCT02834013,Siteman Cancer Center at West County Hospital
1029,NCT02834013,Parkland Health Center - Farmington
1029,NCT02834013,Capital Region Southwest Campus
1029,NCT02834013,Freeman Health System
1029,NCT02834013,Mercy Hospital Joplin
1029,NCT02834013,Truman Medical Centers
1029,NCT02834013,Kansas City Veterans Affairs Medical Center
1029,NCT02834013,The University of Kansas Cancer Center-South
1029,NCT02834013,University of Kansas Cancer Center - North
1029,NCT02834013,University of Kansas Cancer Center - Lee's Summit
1029,NCT02834013,Delbert Day Cancer Institute at PCRMC
1029,NCT02834013,Mercy Clinic-Rolla-Cancer and Hematology
1029,NCT02834013,Heartland Regional Medical Center
1029,NCT02834013,Saint Louis Cancer and Breast Institute-South City
1029,NCT02834013,Washington University School of Medicine
1029,NCT02834013,Mercy Hospital South
1029,NCT02834013,Siteman Cancer Center-South County
1029,NCT02834013,Missouri Baptist Medical Center
1029,NCT02834013,Siteman Cancer Center at Christian Hospital
1029,NCT02834013,Mercy Hospital Saint Louis
1029,NCT02834013,Siteman Cancer Center at Saint Peters Hospital
1029,NCT02834013,Sainte Genevieve County Memorial Hospital
1029,NCT02834013,Mercy Hospital Springfield
1029,NCT02834013,CoxHealth South Hospital
1029,NCT02834013,Missouri Baptist Sullivan Hospital
1029,NCT02834013,Missouri Baptist Outpatient Center-Sunset Hills
1029,NCT02834013,Mercy Hospital Washington
1029,NCT02834013,Community Hospital of Anaconda
1029,NCT02834013,Billings Clinic Cancer Center
1029,NCT02834013,Saint Vincent Healthcare
1029,NCT02834013,Saint Vincent Frontier Cancer Center
1029,NCT02834013,Bozeman Deaconess Hospital
1029,NCT02834013,Saint James Community Hospital and Cancer Treatment Center
1029,NCT02834013,Benefis Healthcare- Sletten Cancer Institute
1029,NCT02834013,Great Falls Clinic
1029,NCT02834013,Saint Peter's Community Hospital
1029,NCT02834013,Kalispell Regional Medical Center
1029,NCT02834013,Community Medical Hospital
1029,NCT02834013,CHI Health Saint Francis
1029,NCT02834013,Heartland Hematology and Oncology
1029,NCT02834013,CHI Health Good Samaritan
1029,NCT02834013,Saint Elizabeth Regional Medical Center
1029,NCT02834013,Nebraska Cancer Specialists/Oncology Hematology West PC - MECC
1029,NCT02834013,Nebraska Methodist Hospital
1029,NCT02834013,Oncology Associates PC
1029,NCT02834013,Alegent Health Immanuel Medical Center
1029,NCT02834013,Hematology and Oncology Consultants PC
1029,NCT02834013,Alegent Health Bergan Mercy Medical Center
1029,NCT02834013,Alegent Health Lakeside Hospital
1029,NCT02834013,Creighton University Medical Center
1029,NCT02834013,Midlands Community Hospital
1029,NCT02834013,Carson Tahoe Regional Medical Center
1029,NCT02834013,Cancer and Blood Specialists-Henderson
1029,NCT02834013,Comprehensive Cancer Centers of Nevada - Henderson
1029,NCT02834013,Comprehensive Cancer Centers of Nevada-Horizon Ridge
1029,NCT02834013,Las Vegas Cancer Center-Henderson
1029,NCT02834013,OptumCare Cancer Care at Seven Hills
1029,NCT02834013,Comprehensive Cancer Centers of Nevada-Southeast Henderson
1029,NCT02834013,GenesisCare USA - Henderson
1029,NCT02834013,Las Vegas Urology - Green Valley
1029,NCT02834013,Las Vegas Urology - Pebble
1029,NCT02834013,Urology Specialists of Nevada - Green Valley
1029,NCT02834013,Las Vegas Urology - Pecos
1029,NCT02834013,Desert West Surgery
1029,NCT02834013,OptumCare Cancer Care at Charleston
1029,NCT02834013,University Medical Center of Southern Nevada
1029,NCT02834013,Hope Cancer Care of Nevada
1029,NCT02834013,Cancer and Blood Specialists-Shadow
1029,NCT02834013,Radiation Oncology Centers of Nevada Central
1029,NCT02834013,Urology Specialists of Nevada - Central
1029,NCT02834013,GenesisCare USA - Las Vegas
1029,NCT02834013,HealthCare Partners Medical Group Oncology/Hematology-Maryland Parkway
1029,NCT02834013,Sunrise Hospital and Medical Center
1029,NCT02834013,HealthCare Partners Medical Group Oncology/Hematology-San Martin
1029,NCT02834013,Las Vegas Prostate Cancer Center
1029,NCT02834013,Las Vegas Urology - Sunset
1029,NCT02834013,Urology Specialists of Nevada - Southwest
1029,NCT02834013,Radiation Oncology Centers of Nevada Southeast
