,id,nct_id,agency_class,lead_or_collaborator,name,new_class
1588,8150442,NCT02886949,OTHER,lead,Taichung Veterans General Hospital,Health care Institution
1589,7710011,NCT02973802,INDUSTRY,lead,Apitope International NV,Other
1590,7710012,NCT02973802,INDUSTRY,collaborator,"Quintiles, Inc.",Industry
1591,7710013,NCT02973802,OTHER,collaborator,European Commission,Other
1592,7554032,NCT05103774,OTHER,lead,Sohag University,University
1593,7691869,NCT02112370,OTHER,lead,Seoul National University Hospital,Health care Institution
1594,7691870,NCT02112370,OTHER,collaborator,Seoul National University Bundang Hospital,Health care Institution
1595,8106233,NCT03307694,OTHER,lead,Emory University,University
1596,7893895,NCT05275374,INDUSTRY,lead,"Xynomic Pharmaceuticals, Inc.",Industry
1597,7692368,NCT02138214,OTHER,lead,"University of Wisconsin, Madison",University
1598,7692369,NCT02138214,NIH,collaborator,National Cancer Institute (NCI),Government Agency
1599,7894476,NCT05114980,OTHER,lead,University of Alabama at Birmingham,University
1600,7692381,NCT02138838,INDUSTRY,lead,Amgen,Other
1601,7821146,NCT03975231,OTHER,lead,City of Hope Medical Center,Health care Institution
1602,7821147,NCT03975231,NIH,collaborator,National Cancer Institute (NCI),Government Agency
1603,8152072,NCT02869620,OTHER,lead,Institut Paoli-Calmettes,Other
1604,7693656,NCT02205801,OTHER,lead,University of Chicago,University
1605,7692650,NCT02152137,OTHER,lead,Alliance for Clinical Trials in Oncology,Other
1606,7692651,NCT02152137,NIH,collaborator,National Cancer Institute (NCI),Government Agency
1607,7692652,NCT02152137,INDUSTRY,collaborator,"Daiichi Sankyo, Inc.",Industry
1608,8152006,NCT02870569,INDUSTRY,lead,"Suzhou Zelgen Biopharmaceuticals Co.,Ltd",Industry
1609,8152206,NCT02868476,OTHER,lead,National Taiwan University Hospital,Health care Institution
1610,8106664,NCT03303053,OTHER,lead,"Clinical Research Centre, Malaysia",Other
1611,8106665,NCT03303053,OTHER_GOV,collaborator,"Ministry of Health, Malaysia",Other
1612,8152737,NCT02862470,OTHER,lead,National Taiwan University Hospital,Health care Institution
1613,7710228,NCT02993302,OTHER,lead,Dr Cipto Mangunkusumo General Hospital,Health care Institution
1614,7710229,NCT02993302,OTHER,collaborator,Indonesia University,University
1615,8106870,NCT03300765,OTHER,lead,"Xiayun He, MD",Other
1616,8153316,NCT02856347,OTHER,lead,Institut Claudius Regaud,Other
1617,8153511,NCT02854345,OTHER,lead,Centre Hospitalier Universitaire de Besancon,Health care Institution
1618,8155043,NCT04420689,INDUSTRY,lead,"Alume Biosciences, Inc.",Industry
1619,8106923,NCT03300284,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
1620,7894860,NCT04970134,OTHER,lead,Grupo Español de Tratamiento de Tumores de Cabeza y Cuello,Other
1621,7894918,NCT04936854,OTHER,lead,Haukeland University Hospital,Health care Institution
1622,8154682,NCT05242055,OTHER,lead,Capital Medical University,University
1623,8154719,NCT05241626,OTHER,lead,Minia University,University
1624,7822834,NCT00961701,OTHER,lead,"HaEmek Medical Center, Israel",Health care Institution
1625,8155060,NCT04400474,OTHER,lead,Grupo Espanol de Tumores Neuroendocrinos,Other
1626,8155061,NCT04400474,INDUSTRY,collaborator,Ipsen,Other
1627,8155062,NCT04400474,INDUSTRY,collaborator,Roche Pharma AG,Other
1628,7554664,NCT04704349,OTHER,lead,Centre Hospitalier Régional d'Orléans,Health care Institution
1629,7895185,NCT04825964,OTHER,lead,Gazi University,University
1630,7822835,NCT00961701,OTHER,collaborator,University of Palermo,University
1631,7822836,NCT00961701,OTHER,collaborator,University of Zurich,University
1632,8157229,NCT02826746,OTHER,lead,Ajou University School of Medicine,University
1633,7710330,NCT03002623,NIH,lead,National Cancer Institute (NCI),Government Agency
1634,8155633,NCT02843542,OTHER,lead,Assuta Medical Center,Health care Institution
1635,8107328,NCT03295955,OTHER,lead,Seoul National University Hospital,Health care Institution
1636,8156851,NCT02831179,OTHER,lead,Vanderbilt-Ingram Cancer Center,Health care Institution
1637,8156852,NCT02831179,NIH,collaborator,National Cancer Institute (NCI),Government Agency
1638,7822886,NCT00962221,OTHER,lead,"HaEmek Medical Center, Israel",Health care Institution
1639,7822887,NCT00962221,OTHER,collaborator,University of Palermo,University
1640,7822888,NCT00962221,OTHER,collaborator,University of Zurich,University
1641,8155961,NCT02839655,OTHER,lead,"Gustave Roussy, Cancer Campus, Grand Paris",Health care Institution
1642,8156866,NCT02830789,OTHER,lead,University of Aarhus,University
1643,7695081,NCT02282813,INDUSTRY,lead,"OPKO Health, Inc.",Industry
1644,7554947,NCT02378233,OTHER,lead,Göteborg University,University
1645,7554948,NCT02378233,OTHER,collaborator,"Sahlgrenska University Hospital, Sweden",Health care Institution
1646,8157400,NCT02824718,OTHER,lead,Assistance Publique - Hôpitaux de Paris,Other
1647,8157401,NCT02824718,OTHER_GOV,collaborator,"Ministry of Health, France",Other
1648,8157482,NCT02824016,OTHER,lead,Institut Jean-Godinot,Other
1649,8107534,NCT03294005,OTHER,lead,China Medical University Hospital,Health care Institution
1650,8158517,NCT02812888,OTHER,lead,Hu Hao,Other
1651,8158440,NCT02814032,OTHER,lead,The Affiliated Hospital of Inner Mongolia Medical University,Health care Institution
1652,7555328,NCT03676647,OTHER,lead,City of Hope Medical Center,Health care Institution
1653,7555277,NCT04104529,OTHER,lead,Institut du Cancer de Montpellier - Val d'Aurelle,Other
1654,7823810,NCT00973336,OTHER,lead,Medical University of Vienna,University
1655,7555329,NCT03676647,NIH,collaborator,National Cancer Institute (NCI),Government Agency
1656,8107983,NCT03289403,OTHER,lead,Aljazeera Hospital,Health care Institution
1657,7695485,NCT02304757,OTHER,lead,"Xinhua Hospital, Shanghai Jiao Tong University School of Medicine",Health care Institution
1658,8160955,NCT02787486,INDUSTRY,lead,"Progenity, Inc.",Industry
1659,8160729,NCT02789800,OTHER,lead,Université de Sherbrooke,Other
1660,8160730,NCT02789800,OTHER_GOV,collaborator,Canadian Institutes of Health Research (CIHR),Other
1661,8160731,NCT02789800,OTHER,collaborator,"Western University, Canada",University
1662,8160732,NCT02789800,OTHER,collaborator,Agence de la Sante et des Services Sociaux du Saguenay-Lac-Saint-Jean,Other
1663,8159844,NCT02798965,OTHER,lead,"Centre Hospitalier Universitaire, Amiens",Health care Institution
1664,8161238,NCT02784223,OTHER,lead,Centre Francois Baclesse,Health care Institution
1665,8161239,NCT02784223,OTHER,collaborator,Canceropôle Nord Ouest,Other
1666,7824533,NCT00982722,OTHER,lead,Karolinska University Hospital,Health care Institution
1667,7555820,NCT04129411,OTHER,lead,Mayo Clinic,Health care Institution
1668,7710603,NCT03027557,OTHER,lead,Peter Vestergaard,Other
1669,7710604,NCT03027557,OTHER,collaborator,Aalborg University,University
1670,8108364,NCT03285230,OTHER_GOV,lead,"Institut National de la Santé Et de la Recherche Médicale, France",Other
1671,8108365,NCT03285230,OTHER,collaborator,Université Paris-Sud,Other
1672,8108366,NCT03285230,OTHER,collaborator,"Gustave Roussy, Cancer Campus, Grand Paris",Health care Institution
1673,8108367,NCT03285230,OTHER,collaborator,"Ligue contre le cancer, France",Other
1674,7696140,NCT02341417,INDUSTRY,lead,Amgen,Other
1675,8161780,NCT02778412,INDUSTRY,lead,Pathway Genomics,Other
1676,7824645,NCT00984191,OTHER,lead,Chulalongkorn University,Health care Institution
1677,8108465,NCT03284060,OTHER,lead,Hôpital le Vinatier,Other
1678,8111556,NCT03257930,OTHER,lead,hassan harby mohamed,Other
1679,8162911,NCT02767245,OTHER,lead,Ramathibodi Hospital,Health care Institution
1680,8162411,NCT02772705,OTHER,lead,West China Hospital,Health care Institution
1681,8162412,NCT02772705,OTHER,collaborator,Beijing Tongren Hospital,Health care Institution
1682,8162413,NCT02772705,OTHER,collaborator,Guangzhou Panyu Central Hospital,Health care Institution
1683,8162414,NCT02772705,OTHER,collaborator,Hebei General Hospital,Health care Institution
1684,8162415,NCT02772705,OTHER,collaborator,"Air Force Military Medical University, China",University
1685,8162416,NCT02772705,OTHER,collaborator,Zhejiang Cancer Hospital,Health care Institution
1686,8162417,NCT02772705,OTHER,collaborator,The First Affiliated Hospital of Zhengzhou University,Health care Institution
1687,8162418,NCT02772705,OTHER,collaborator,Tianjin Medical University General Hospital,Health care Institution
1688,8163010,NCT02766660,OTHER,collaborator,Ondokuz Mayıs University,University
1689,7555839,NCT04031339,OTHER,lead,University of Roma La Sapienza,University
1690,8163009,NCT02766660,OTHER,lead,Neon Hospital,Health care Institution
1691,7555840,NCT04031339,UNKNOWN,collaborator,Italian Thyroid Cancer Observatory (ITCO) Foundation,Other
1692,7555841,NCT04031339,OTHER,collaborator,Catholic University of the Sacred Heart,University
1693,8108967,NCT03278964,OTHER,lead,University of Sao Paulo General Hospital,Health care Institution
1694,8163832,NCT02758158,OTHER,lead,"University Health Network, Toronto",University
1695,8164813,NCT02747979,OTHER,lead,Sun Yat-sen University,University
1696,8163245,NCT02764554,INDUSTRY,lead,Eisai Korea Inc.,Industry
1697,7696817,NCT02374593,OTHER,lead,Erica Eugster,Other
1698,7556130,NCT05098600,OTHER_GOV,lead,Faculty Hospital Kralovske Vinohrady,Health care Institution
1699,8164821,NCT02747888,OTHER,lead,Dana-Farber Cancer Institute,Health care Institution
1700,8165359,NCT02742597,OTHER,lead,Lawson Health Research Institute,Other
1701,8165360,NCT02742597,OTHER,collaborator,"Western University, Canada",University
1702,8165361,NCT02742597,OTHER,collaborator,Université de Sherbrooke,Other
1703,8165362,NCT02742597,OTHER_GOV,collaborator,Canadian Institutes of Health Research (CIHR),Other
1704,8165363,NCT02742597,OTHER,collaborator,Sunnybrook Health Sciences Centre,Other
1705,8165364,NCT02742597,OTHER,collaborator,Unity Health Toronto,Other
1706,7825443,NCT00993837,OTHER,lead,Second Military Medical University,University
1707,8165365,NCT02742597,OTHER,collaborator,"University Health Network, Toronto",University
1708,8165366,NCT02742597,OTHER,collaborator,Michael Garron Hospital,Health care Institution
1709,8165367,NCT02742597,OTHER,collaborator,Providence Healthcare,Other
1710,8165368,NCT02742597,OTHER,collaborator,"Mount Sinai Hospital, Canada",Health care Institution
1711,8165369,NCT02742597,OTHER,collaborator,Toronto Central Community Care Access Centre,Other
1712,8165370,NCT02742597,OTHER,collaborator,Women's College Hospital,Health care Institution
1713,7825571,NCT00995163,INDUSTRY,lead,"Kyowa Kirin Co., Ltd.",Industry
1714,7697289,NCT02399475,OTHER,lead,University of Pennsylvania,University
1715,7697290,NCT02399475,NIH,collaborator,National Institute on Aging (NIA),Government Agency
1716,7697379,NCT02404441,INDUSTRY,lead,Novartis Pharmaceuticals,Other
1717,8166907,NCT02726282,OTHER,lead,Mayo Clinic,Health care Institution
1718,7697489,NCT02411461,OTHER,lead,Vanderbilt University Medical Center,Health care Institution
1719,7697490,NCT02411461,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
1720,8166760,NCT02727738,OTHER,lead,University of Pisa,University
1721,8166928,NCT02725879,OTHER,lead,Aristotle University Of Thessaloniki,University
1722,8166840,NCT02726503,OTHER,lead,"Translational Research Center for Medical Innovation, Kobe, Hyogo, Japan",Other
1723,8167092,NCT02724176,OTHER,lead,Beijing Cancer Hospital,Health care Institution
1724,8111592,NCT03257566,OTHER,lead,Assiut University,University
1725,8167301,NCT02721992,OTHER,lead,University of Pisa,University
1726,8168093,NCT02713269,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
1727,8168094,NCT02713269,NIH,collaborator,National Cancer Institute (NCI),Government Agency
1728,7697897,NCT02432274,INDUSTRY,lead,Eisai Limited,Other
1729,7697898,NCT02432274,INDUSTRY,collaborator,Merck Sharp & Dohme Corp.,Other
1730,8167919,NCT02714946,OTHER,lead,Campus Bio-Medico University,University
1731,7826280,NCT01003652,OTHER,lead,Cliniques universitaires Saint-Luc- Université Catholique de Louvain,Other
1732,7839386,NCT01153360,OTHER,lead,Yonsei University,University
1733,8168293,NCT02711059,OTHER,lead,Karolinska University Hospital,Health care Institution
1734,8168306,NCT02710799,OTHER,lead,Hospital de Clinicas de Porto Alegre,Health care Institution
1735,8168307,NCT02710799,UNKNOWN,collaborator,Secretaria Estadual da Saúde do Estado do Rio Grande do Sul,Other
1736,8168308,NCT02710799,UNKNOWN,collaborator,Programa de Pesquisa e Pós-Graduação em Epidemiologia da UFRGS,Other
1737,8168309,NCT02710799,UNKNOWN,collaborator,TelessaúdeRS / UFRGS,Other
1738,8168694,NCT02706743,OTHER,lead,"Southern Medical University, China",University
1739,8168528,NCT02708368,OTHER,lead,RWTH Aachen University,University
1740,8168784,NCT05264857,OTHER,lead,Stony Brook University,University
1741,8168962,NCT05260255,OTHER_GOV,lead,Rajavithi Hospital,Health care Institution
1742,7698446,NCT02463409,OTHER,lead,Vanderbilt University Medical Center,Health care Institution
1743,7698447,NCT02463409,OTHER,collaborator,Massachusetts General Hospital,Health care Institution
1744,7839423,NCT01153945,OTHER,lead,Meir Medical Center,Health care Institution
1745,8169384,NCT04948671,OTHER,lead,Centre Hospitalier Universitaire Vaudois,Health care Institution
1746,8169040,NCT05239221,INDUSTRY,lead,Amolyt Pharma,Other
1747,8169385,NCT04948671,OTHER,collaborator,The Novartis Foundation,Other
1748,7828060,NCT01025128,OTHER,lead,Clalit Health Services,Other
1749,8109430,NCT03274258,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
1750,8109431,NCT03274258,NIH,collaborator,National Cancer Institute (NCI),Government Agency
1751,8170238,NCT03836300,OTHER,lead,RTI International,Other
1752,8170151,NCT03931109,OTHER,lead,University of Pennsylvania,University
1753,8170239,NCT03836300,OTHER,collaborator,"University of North Carolina, Chapel Hill",University
1754,8170907,NCT05329935,INDUSTRY,lead,Enzyvant Therapeutics GmBH,Other
1755,8170277,NCT03779906,INDUSTRY,lead,"Bracco Diagnostics, Inc",Other
1756,8170550,NCT05345119,OTHER,lead,University of Pisa,University
1757,8171274,NCT05016518,OTHER,lead,Gangnam Severance Hospital,Health care Institution
1758,8171771,NCT03435952,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
1759,8171656,NCT03822507,INDUSTRY,lead,"Kyowa Kirin Co., Ltd.",Industry
1760,8171657,NCT03822507,INDUSTRY,collaborator,"Kyowa Hakko Kirin China Pharmaceutical Co., LTD.",Industry
1761,8171658,NCT03822507,INDUSTRY,collaborator,"Kyowa Kirin Korea Co., Ltd.",Industry
1762,8171772,NCT03435952,INDUSTRY,collaborator,"BioMed Valley Discoveries, Inc",Other
1763,8171773,NCT03435952,INDUSTRY,collaborator,Merck Sharp & Dohme Corp.,Other
1764,8172258,NCT01539486,OTHER,lead,University of Arkansas,University
1765,8172208,NCT02145143,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
1766,8172209,NCT02145143,INDUSTRY,collaborator,"Genentech, Inc.",Industry
1767,8172275,NCT01087619,OTHER,lead,Region Skane,Other
1768,8173229,NCT05323669,OTHER,lead,Belarusian State Medical University,University
1769,8173119,NCT02697578,OTHER,lead,Maimónides Biomedical Research Institute of Córdoba,Other
1770,8173230,NCT05323669,UNKNOWN,collaborator,The Institute of Genetics and Cytology National Academy of Sciences of Belarus,Other
1771,8173231,NCT05323669,UNKNOWN,collaborator,Minsk City Clinical Oncologic Centre,Other
1772,8174539,NCT03170960,INDUSTRY,lead,Exelixis,Other
1773,8174132,NCT04299425,OTHER,lead,Vanderbilt-Ingram Cancer Center,Health care Institution
1774,8174133,NCT04299425,NIH,collaborator,National Cancer Institute (NCI),Government Agency
1775,7896793,NCT03899792,INDUSTRY,lead,"Loxo Oncology, Inc.",Industry
1776,7896794,NCT03899792,INDUSTRY,collaborator,Eli Lilly and Company,Other
1777,8174146,NCT04281875,OTHER,lead,Vanderbilt-Ingram Cancer Center,Health care Institution
1778,8174147,NCT04281875,NIH,collaborator,National Cancer Institute (NCI),Government Agency
1779,8174727,NCT01723202,OTHER,lead,Manisha Shah,Other
1780,8174728,NCT01723202,NETWORK,collaborator,National Comprehensive Cancer Network,Other
1781,7829257,NCT01039714,OTHER,lead,Aristotle University Of Thessaloniki,University
1782,8174681,NCT02185560,INDUSTRY,lead,Bayer,Other
1783,8175181,NCT02693808,OTHER,lead,Haukeland University Hospital,Health care Institution
1784,7829543,NCT01042626,OTHER,lead,University of Eastern Piedmont,University
1785,8175597,NCT02689609,OTHER,lead,The University of Hong Kong,University
1786,8175598,NCT02689609,OTHER,collaborator,City University of Hong Kong,University
1787,7558017,NCT04806269,OTHER,lead,Seoul National University Bundang Hospital,Health care Institution
1788,7829264,NCT01039818,OTHER,lead,Hospital de Clinicas de Porto Alegre,Health care Institution
