id,nct_id,status,name,city,state,zip,country
36949191,NCT02834013,Recruiting,Moffitt Cancer Center - McKinley Campus,Tampa,Florida,33612,United States
36949192,NCT02834013,Recruiting,Moffitt Cancer Center,Tampa,Florida,33612,United States
36949193,NCT02834013,"Active, not recruiting",AdventHealth Winter Park,Winter Park,Florida,32792,United States
36949194,NCT02834013,"Active, not recruiting",Emory University Hospital Midtown,Atlanta,Georgia,30308,United States
36949195,NCT02834013,Recruiting,Piedmont Hospital,Atlanta,Georgia,30309,United States
36949196,NCT02834013,"Active, not recruiting",Emory University Hospital/Winship Cancer Institute,Atlanta,Georgia,30322,United States
36949197,NCT02834013,"Active, not recruiting",Emory Saint Joseph's Hospital,Atlanta,Georgia,30342,United States
36949198,NCT02834013,Recruiting,John B Amos Cancer Center,Columbus,Georgia,31904,United States
36949199,NCT02834013,Recruiting,Atlanta VA Medical Center,Decatur,Georgia,30033,United States
36949200,NCT02834013,Recruiting,Piedmont Fayette Hospital,Fayetteville,Georgia,30214,United States
36949201,NCT02834013,Recruiting,Harbin Clinic Medical Oncology and Clinical Research,Rome,Georgia,30165,United States
36949202,NCT02834013,Suspended,Low Country Cancer Care,Savannah,Georgia,31404,United States
36949203,NCT02834013,Recruiting,Lewis Cancer and Research Pavilion at Saint Joseph's/Candler,Savannah,Georgia,31405,United States
36949204,NCT02834013,Recruiting,Summit Cancer Care-Candler,Savannah,Georgia,31405,United States
36949205,NCT02834013,Recruiting,South Georgia Medical Center/Pearlman Cancer Center,Valdosta,Georgia,31602,United States
36949206,NCT02834013,Recruiting,Hawaii Cancer Care - Savio,'Aiea,Hawaii,96701,United States
36949207,NCT02834013,Recruiting,Pali Momi Medical Center,'Aiea,Hawaii,96701,United States
36949208,NCT02834013,Recruiting,Queen's Cancer Center - Pearlridge,'Aiea,Hawaii,96701,United States
36949209,NCT02834013,Recruiting,The Cancer Center of Hawaii-Pali Momi,'Aiea,Hawaii,96701,United States
36949210,NCT02834013,Recruiting,The Queen's Medical Center - West Oahu,'Ewa Beach,Hawaii,96706,United States
36949211,NCT02834013,Recruiting,Hawaii Cancer Care Inc - Waterfront Plaza,Honolulu,Hawaii,96813,United States
36949212,NCT02834013,Suspended,Island Urology,Honolulu,Hawaii,96813,United States
36949218,NCT02834013,Recruiting,Hawaii Diagnostic Radiology Services LLC,Honolulu,Hawaii,96817,United States
36949213,NCT02834013,Recruiting,Queen's Cancer Cenrer - POB I,Honolulu,Hawaii,96813,United States
36949219,NCT02834013,Recruiting,Kuakini Medical Center,Honolulu,Hawaii,96817,United States
36949214,NCT02834013,Recruiting,Queen's Medical Center,Honolulu,Hawaii,96813,United States
36949220,NCT02834013,Recruiting,Queen's Cancer Center - Kuakini,Honolulu,Hawaii,96817,United States
36949215,NCT02834013,Recruiting,Straub Clinic and Hospital,Honolulu,Hawaii,96813,United States
36949221,NCT02834013,Recruiting,The Cancer Center of Hawaii-Liliha,Honolulu,Hawaii,96817,United States
36949216,NCT02834013,Recruiting,University of Hawaii Cancer Center,Honolulu,Hawaii,96813,United States
36949222,NCT02834013,Recruiting,Kaiser Permanente Moanalua Medical Center,Honolulu,Hawaii,96819,United States
36949266,NCT02834013,Recruiting,Northwestern Medicine Cancer Center Delnor,Geneva,Illinois,60134,United States
36949223,NCT02834013,Recruiting,Kapiolani Medical Center for Women and Children,Honolulu,Hawaii,96826,United States
36949224,NCT02834013,Recruiting,Straub Medical Center - Kahului Clinic,Kahului,Hawaii,96732,United States
36949225,NCT02834013,Recruiting,Castle Medical Center,Kailua,Hawaii,96734,United States
36949226,NCT02834013,Recruiting,Wilcox Memorial Hospital and Kauai Medical Clinic,Lihue,Hawaii,96766,United States
36949227,NCT02834013,Recruiting,Saint Alphonsus Cancer Care Center-Boise,Boise,Idaho,83706,United States
36949228,NCT02834013,Recruiting,Saint Luke's Cancer Institute - Boise,Boise,Idaho,83712,United States
36949229,NCT02834013,Recruiting,Saint Alphonsus Cancer Care Center-Caldwell,Caldwell,Idaho,83605,United States
36949230,NCT02834013,Recruiting,Kootenai Health - Coeur d'Alene,Coeur d'Alene,Idaho,83814,United States
36949231,NCT02834013,Recruiting,Walter Knox Memorial Hospital,Emmett,Idaho,83617,United States
36949232,NCT02834013,Recruiting,Saint Luke's Cancer Institute - Fruitland,Fruitland,Idaho,83619,United States
36949233,NCT02834013,Recruiting,Idaho Urologic Institute-Meridian,Meridian,Idaho,83642,United States
36949267,NCT02834013,Recruiting,Ingalls Memorial Hospital,Harvey,Illinois,60426,United States
36949234,NCT02834013,Recruiting,Saint Luke's Cancer Institute - Meridian,Meridian,Idaho,83642,United States
36949268,NCT02834013,Recruiting,Loyola Medicine Homer Glen,Homer Glen,Illinois,60491,United States
36949235,NCT02834013,Recruiting,Saint Alphonsus Medical Center-Nampa,Nampa,Idaho,83686,United States
36949236,NCT02834013,Recruiting,Saint Luke's Cancer Institute - Nampa,Nampa,Idaho,83686,United States
36949269,NCT02834013,"Active, not recruiting",Presence Saint Mary's Hospital,Kankakee,Illinois,60901,United States
36949237,NCT02834013,Recruiting,Kootenai Clinic Cancer Services - Post Falls,Post Falls,Idaho,83854,United States
36949270,NCT02834013,Recruiting,Illinois CancerCare-Kewanee Clinic,Kewanee,Illinois,61443,United States
36949238,NCT02834013,Recruiting,Kootenai Cancer Clinic,Sandpoint,Idaho,83864,United States
36949271,NCT02834013,"Active, not recruiting",Northwestern Medicine Lake Forest Hospital,Lake Forest,Illinois,60045,United States
36949239,NCT02834013,Recruiting,Saint Luke's Cancer Institute - Twin Falls,Twin Falls,Idaho,83301,United States
36949240,NCT02834013,Recruiting,Saint Anthony's Health,Alton,Illinois,62002,United States
36949241,NCT02834013,Recruiting,Rush - Copley Medical Center,Aurora,Illinois,60504,United States
36949242,NCT02834013,"Active, not recruiting",Saint Joseph Medical Center,Bloomington,Illinois,61701,United States
36949243,NCT02834013,Recruiting,Illinois CancerCare-Bloomington,Bloomington,Illinois,61704,United States
36949244,NCT02834013,Recruiting,Loyola Center for Health at Burr Ridge,Burr Ridge,Illinois,60527,United States
36949245,NCT02834013,Recruiting,Illinois CancerCare-Canton,Canton,Illinois,61520,United States
36949246,NCT02834013,Recruiting,Memorial Hospital of Carbondale,Carbondale,Illinois,62902,United States
36949247,NCT02834013,Recruiting,SIH Cancer Institute,Carterville,Illinois,62918,United States
36949248,NCT02834013,Recruiting,Illinois CancerCare-Carthage,Carthage,Illinois,62321,United States
36949249,NCT02834013,Recruiting,Centralia Oncology Clinic,Centralia,Illinois,62801,United States
36949250,NCT02834013,Recruiting,Mount Sinai Hospital Medical Center,Chicago,Illinois,60608,United States
36949251,NCT02834013,Recruiting,Northwestern University,Chicago,Illinois,60611,United States
36949252,NCT02834013,Recruiting,John H Stroger Jr Hospital of Cook County,Chicago,Illinois,60612,United States
36949253,NCT02834013,Recruiting,Rush University Medical Center,Chicago,Illinois,60612,United States
36949254,NCT02834013,Recruiting,University of Chicago Comprehensive Cancer Center,Chicago,Illinois,60637,United States
36949255,NCT02834013,Recruiting,Advocate Illinois Masonic Medical Center,Chicago,Illinois,60657,United States
36949256,NCT02834013,Recruiting,Carle on Vermilion,Danville,Illinois,61832,United States
36949257,NCT02834013,Recruiting,Cancer Care Specialists of Illinois - Decatur,Decatur,Illinois,62526,United States
36949258,NCT02834013,Recruiting,Decatur Memorial Hospital,Decatur,Illinois,62526,United States
36949259,NCT02834013,Recruiting,Northwestern Medicine Cancer Center Kishwaukee,DeKalb,Illinois,60115,United States
36949260,NCT02834013,Recruiting,Illinois CancerCare-Dixon,Dixon,Illinois,61021,United States
36949261,NCT02834013,Recruiting,Carle Physician Group-Effingham,Effingham,Illinois,62401,United States
36949262,NCT02834013,Recruiting,Crossroads Cancer Center,Effingham,Illinois,62401,United States
36949263,NCT02834013,Recruiting,Illinois CancerCare-Eureka,Eureka,Illinois,61530,United States
36949264,NCT02834013,Recruiting,Illinois CancerCare-Galesburg,Galesburg,Illinois,61401,United States
36949265,NCT02834013,Recruiting,Western Illinois Cancer Treatment Center,Galesburg,Illinois,61401,United States
36949329,NCT02834013,Recruiting,McFarland Clinic PC-Jefferson,Jefferson,Iowa,50129,United States
36949330,NCT02834013,Recruiting,McFarland Clinic PC-Marshalltown,Marshalltown,Iowa,50158,United States
36949331,NCT02834013,Recruiting,Methodist West Hospital,West Des Moines,Iowa,50266-7700,United States
36949332,NCT02834013,Recruiting,Mercy Medical Center-West Lakes,West Des Moines,Iowa,50266,United States
36949333,NCT02834013,Recruiting,Cancer Center of Kansas - Chanute,Chanute,Kansas,66720,United States
36949334,NCT02834013,Suspended,Coffeyville Regional Medical Center,Coffeyville,Kansas,67337,United States
36949335,NCT02834013,Recruiting,Cancer Center of Kansas - Dodge City,Dodge City,Kansas,67801,United States
36949336,NCT02834013,Recruiting,Cancer Center of Kansas - El Dorado,El Dorado,Kansas,67042,United States
36949337,NCT02834013,Recruiting,University of Kansas Clinical Research Center,Fairway,Kansas,66205,United States
36949338,NCT02834013,Suspended,Cancer Center of Kansas - Fort Scott,Fort Scott,Kansas,66701,United States
36949339,NCT02834013,Recruiting,Central Care Cancer Center - Garden City,Garden City,Kansas,67846,United States
36949340,NCT02834013,Suspended,Saint Catherine Hospital,Garden City,Kansas,67846,United States
36949341,NCT02834013,Recruiting,Central Care Cancer Center - Great Bend,Great Bend,Kansas,67530,United States
36949342,NCT02834013,Recruiting,HaysMed University of Kansas Health System,Hays,Kansas,67601,United States
36949343,NCT02834013,Recruiting,Cancer Center of Kansas-Independence,Independence,Kansas,67301,United States
36949217,NCT02834013,Recruiting,Hawaii Cancer Care Inc-Liliha,Honolulu,Hawaii,96817,United States
36949276,NCT02834013,Recruiting,Good Samaritan Regional Health Center,Mount Vernon,Illinois,62864,United States
36949277,NCT02834013,Recruiting,UC Comprehensive Cancer Center at Silver Cross,New Lenox,Illinois,60451,United States
36949278,NCT02834013,Recruiting,Cancer Care Center of O'Fallon,O'Fallon,Illinois,62269,United States
36949279,NCT02834013,Recruiting,University of Chicago Medicine-Orland Park,Orland Park,Illinois,60462,United States
36949280,NCT02834013,Recruiting,Illinois CancerCare-Ottawa Clinic,Ottawa,Illinois,61350,United States
36949281,NCT02834013,Recruiting,Illinois CancerCare-Pekin,Pekin,Illinois,61554,United States
36949282,NCT02834013,Recruiting,OSF Saint Francis Radiation Oncology at Pekin Cancer Treatment Center,Pekin,Illinois,61554,United States
36949283,NCT02834013,Recruiting,Illinois CancerCare-Peoria,Peoria,Illinois,61615,United States
36949284,NCT02834013,Recruiting,OSF Saint Francis Radiation Oncology at Peoria Cancer Center,Peoria,Illinois,61615,United States
36949285,NCT02834013,Recruiting,Methodist Medical Center of Illinois,Peoria,Illinois,61636,United States
36949286,NCT02834013,Recruiting,OSF Saint Francis Medical Center,Peoria,Illinois,61637,United States
36949287,NCT02834013,Recruiting,Illinois CancerCare-Peru,Peru,Illinois,61354,United States
36949288,NCT02834013,Recruiting,Valley Radiation Oncology,Peru,Illinois,61354,United States
36949289,NCT02834013,Recruiting,Illinois CancerCare-Princeton,Princeton,Illinois,61356,United States
36949290,NCT02834013,Recruiting,Southern Illinois University School of Medicine,Springfield,Illinois,62702,United States
36949291,NCT02834013,Recruiting,Springfield Clinic,Springfield,Illinois,62702,United States
36949292,NCT02834013,Recruiting,Memorial Medical Center,Springfield,Illinois,62781,United States
36949293,NCT02834013,Suspended,Southwest Illinois Health Services LLP,Swansea,Illinois,62226,United States
36949294,NCT02834013,Recruiting,Carle Cancer Center,Urbana,Illinois,61801,United States
36949295,NCT02834013,Recruiting,The Carle Foundation Hospital,Urbana,Illinois,61801,United States
36949296,NCT02834013,Recruiting,Northwestern Medicine Cancer Center Warrenville,Warrenville,Illinois,60555,United States
36949297,NCT02834013,Recruiting,Illinois CancerCare - Washington,Washington,Illinois,61571,United States
36949298,NCT02834013,Recruiting,Rush-Copley Healthcare Center,Yorkville,Illinois,60560,United States
36949299,NCT02834013,"Active, not recruiting",Midwestern Regional Medical Center,Zion,Illinois,60099,United States
36949300,NCT02834013,Recruiting,IU Health West Hospital,Avon,Indiana,46123,United States
36949301,NCT02834013,Recruiting,IU Health North Hospital,Carmel,Indiana,46032,United States
36949302,NCT02834013,Recruiting,Deaconess Clinic Downtown,Evansville,Indiana,47713,United States
36949303,NCT02834013,Recruiting,Parkview Regional Medical Center,Fort Wayne,Indiana,46845,United States
36949304,NCT02834013,Recruiting,Indiana University/Melvin and Bren Simon Cancer Center,Indianapolis,Indiana,46202,United States
36949305,NCT02834013,Recruiting,Sidney and Lois Eskenazi Hospital,Indianapolis,Indiana,46202,United States
36949306,NCT02834013,Suspended,Springmill Medical Center,Indianapolis,Indiana,46290,United States
36949307,NCT02834013,Suspended,Memorial Regional Cancer Center Day Road,Mishawaka,Indiana,46545,United States
36949308,NCT02834013,Recruiting,Chancellor Center for Oncology,Newburgh,Indiana,47630,United States
36949309,NCT02834013,Recruiting,Reid Health,Richmond,Indiana,47374,United States
36949310,NCT02834013,Recruiting,Memorial Hospital of South Bend,South Bend,Indiana,46601,United States
36949344,NCT02834013,Recruiting,University of Kansas Cancer Center-West,Kansas City,Kansas,66112,United States
36949272,NCT02834013,Recruiting,Illinois CancerCare-Macomb,Macomb,Illinois,61455,United States
36949345,NCT02834013,Recruiting,University of Kansas Cancer Center,Kansas City,Kansas,66160,United States
36949311,NCT02834013,Recruiting,Mary Greeley Medical Center,Ames,Iowa,50010,United States
36949312,NCT02834013,Recruiting,McFarland Clinic PC - Ames,Ames,Iowa,50010,United States
36949273,NCT02834013,Recruiting,Carle Physician Group-Mattoon/Charleston,Mattoon,Illinois,61938,United States
36949313,NCT02834013,Recruiting,McFarland Clinic PC-Boone,Boone,Iowa,50036,United States
